RegNo,Name,Gender,Department,CGPA,Email,Contact
20183519,Tommy Jones,Male,Civil,7.12,TommyJones@rediffmail.com,9986343801
20183520,Opal Gutierrez,Female,ECE,8.26,OpalGutierrez@rediffmail.com,9986875886
20183521,Philip Amyx,Male,EIE,6.94,PhilipAmyx@hotmail.com,9986364548
20183522,Leah Corral,Male,ECE,7.2,LeahCorral@yahoo.co.in,9986314031
20183523,Alma Eaton,Male,EIE,5.08,AlmaEaton@rediffmail.com,9986970604
20183524,James Walters,Male,CSE,9.62,JamesWalters@hotmail.com,9986572007
20183525,Marina Reese,Female,Civil,7.36,MarinaReese@gmail.com,9986224591
20183526,Jack Meskill,Female,Mechanical,7.85,JackMeskill@rediffmail.com,9986668579
20183527,Johnny Dube,Female,ECE,7.8,JohnnyDube@yahoo.co.in,9986713300
20183528,Jesus King,Male,EIE,8.29,JesusKing@hotmail.com,9986614031
20183529,Etha Kuntz,Male,EIE,8.87,EthaKuntz@hotmail.com,9986392424
20183530,Tracy Castro,Male,Mechanical,8.39,TracyCastro@hotmail.com,9986042718
20183531,Daniel Irving,Male,EEE,8.22,DanielIrving@gmail.com,9986259160
20183532,Michael Bender,Female,CSE,6.14,MichaelBender@yahoo.co.in,9986159351
20183533,Charlotte Rivera,Female,ECE,7.01,CharlotteRivera@rediffmail.com,9986781754
20183534,Pat Jackson,Female,EIE,9.99,PatJackson@yahoo.co.in,9986791528
20183535,Crystal Peterson,Female,EEE,6.84,CrystalPeterson@rediffmail.com,9986519973
20183536,Bryan Williams,Female,EIE,7.46,BryanWilliams@rediffmail.com,9986685347
20183537,John Rudzik,Male,Mechanical,5.08,JohnRudzik@hotmail.com,9986095072
20183538,Shannon Bryant,Male,CSE,6.53,ShannonBryant@gmail.com,9986136155
20183539,Joyce Hill,Male,Mechanical,9.88,JoyceHill@hotmail.com,9986566041
20183540,Hilary Rodriguez,Male,Mechanical,8.77,HilaryRodriguez@rediffmail.com,9986624053
20183541,Gregory Ulibarri,Male,EEE,6.32,GregoryUlibarri@rediffmail.com,9986189736
20183542,Matthew Oland,Male,Mechanical,8.76,MatthewOland@yahoo.co.in,9986812530
20183543,Michael Brown,Male,ECE,6.25,MichaelBrown@hotmail.com,9986617007
20183544,Wendy Heslep,Male,CSE,5.49,WendyHeslep@yahoo.co.in,9986032193
20183545,Rita Raymond,Female,Mechanical,5.67,RitaRaymond@gmail.com,9986823287
20183546,David Ingram,Male,Mechanical,6.17,DavidIngram@rediffmail.com,9986252221
20183547,Sharee Noble,Male,ECE,5.98,ShareeNoble@yahoo.co.in,9986962120
20183548,James Johnson,Female,CSE,5.99,JamesJohnson@gmail.com,9986627474
20183549,Judy Lee,Male,Civil,7.89,JudyLee@rediffmail.com,9986370935
20183550,James Brewer,Male,CSE,8.44,JamesBrewer@yahoo.co.in,9986025740
20183551,Harriet Wyland,Male,EIE,8.97,HarrietWyland@gmail.com,9986307074
20183552,Patricia Williams,Male,Mechanical,8.14,PatriciaWilliams@rediffmail.com,9986630891
20183553,Mack Schimmel,Male,Mechanical,7.54,MackSchimmel@yahoo.co.in,9986984101
20183554,Mary Kiefer,Female,Mechanical,6.21,MaryKiefer@gmail.com,9986897425
20183555,Joyce Scherr,Female,EIE,8.25,JoyceScherr@yahoo.co.in,9986914208
20183556,Thomas Griffin,Female,Mechanical,8.46,ThomasGriffin@gmail.com,9986626561
20183557,David Roth,Female,ECE,9.88,DavidRoth@rediffmail.com,9986963074
20183558,Travis Katowicz,Female,Mechanical,5.32,TravisKatowicz@gmail.com,9986818697
20183559,Charles Mackenzie,Female,Mechanical,8.97,CharlesMackenzie@hotmail.com,9986721708
20183560,Anthony Skillman,Female,ECE,7.49,AnthonySkillman@yahoo.co.in,9986164563
20183561,Janet Middleton,Male,Civil,7.87,JanetMiddleton@yahoo.co.in,9986023804
20183562,Rob Mills,Male,Mechanical,9.72,RobMills@rediffmail.com,9986864397
20183563,John Mannino,Male,ECE,9.17,JohnMannino@yahoo.co.in,9986659858
20183564,Cindy Wilson,Female,Mechanical,9.43,CindyWilson@yahoo.co.in,9986241818
20183565,Louella Brennan,Female,EIE,9.27,LouellaBrennan@hotmail.com,9986749424
20183566,Amber Sloat,Female,ECE,8.48,AmberSloat@hotmail.com,9986917069
20183567,Gilbert Earle,Female,EEE,8.62,GilbertEarle@yahoo.co.in,9986687924
20183568,Francine Doherty,Female,Civil,7.95,FrancineDoherty@gmail.com,9986208208
20183569,Megan Colbert,Male,Mechanical,7.33,MeganColbert@hotmail.com,9986836614
20183570,George Wood,Female,Mechanical,7.71,GeorgeWood@rediffmail.com,9986738564
20183571,Cora Shay,Male,EIE,9.1,CoraShay@hotmail.com,9986906808
20183572,Emma West,Male,EIE,8.35,EmmaWest@yahoo.co.in,9986923098
20183573,Rosa Murray,Female,Civil,6.94,RosaMurray@hotmail.com,9986466991
20183574,Danielle Harris,Male,Mechanical,5.15,DanielleHarris@gmail.com,9986098987
20183575,James Karaffa,Female,EIE,8.92,JamesKaraffa@rediffmail.com,9986360801
20183576,Marcus Hughes,Female,EEE,7.22,MarcusHughes@yahoo.co.in,9986705399
20183577,Alfred Muhammad,Female,EEE,6.46,AlfredMuhammad@gmail.com,9986881718
20183578,Edward Norris,Female,ECE,6.44,EdwardNorris@gmail.com,9986255924
20183579,Heidi Mccrae,Male,EEE,8.28,HeidiMccrae@yahoo.co.in,9986599245
20183580,Jason Walton,Male,EEE,7.62,JasonWalton@gmail.com,9986459029
20183581,Jack Willard,Male,EEE,5.46,JackWillard@yahoo.co.in,9986727361
20183582,Danny Green,Male,EIE,6.32,DannyGreen@yahoo.co.in,9986787057
20183583,Melanie Price,Male,Civil,5.23,MelaniePrice@yahoo.co.in,9986843280
20183584,Dale Talley,Female,CSE,7.44,DaleTalley@hotmail.com,9986524908
20183585,Shirley Reper,Female,Civil,6.34,ShirleyReper@gmail.com,9986461759
20183586,Donna Gilbert,Male,Mechanical,5.92,DonnaGilbert@yahoo.co.in,9986497665
20183587,Marguerite Santos,Male,EEE,6.04,MargueriteSantos@yahoo.co.in,9986347514
20183588,Sharon Woodward,Male,Civil,9.04,SharonWoodward@yahoo.co.in,9986665920
20183589,Laura Hacker,Female,Civil,6.76,LauraHacker@rediffmail.com,9986853699
20183590,Helen Green,Male,Civil,9.59,HelenGreen@rediffmail.com,9986616576
20183591,Cristobal Stivers,Female,EEE,9.76,CristobalStivers@hotmail.com,9986858747
20183592,Evelyn Lipphardt,Male,EIE,7.02,EvelynLipphardt@gmail.com,9986034849
20183593,Wally Skinner,Female,EIE,6.31,WallySkinner@yahoo.co.in,9986805821
20183594,Estella Henderson,Female,Mechanical,9.48,EstellaHenderson@rediffmail.com,9986311676
20183595,Ann Crider,Female,EIE,6.75,AnnCrider@rediffmail.com,9986238020
20183596,Jose Gullixson,Female,EIE,5.4,JoseGullixson@gmail.com,9986776521
20183597,Katherine Anderson,Female,EEE,9.3,KatherineAnderson@gmail.com,9986236794
20183598,David Luebke,Female,EEE,5.34,DavidLuebke@rediffmail.com,9986043642
20183599,David Prieto,Female,CSE,9.16,DavidPrieto@rediffmail.com,9986261332
20183600,James Kells,Male,EEE,5.47,JamesKells@gmail.com,9986011984
20183601,Sandra Jones,Female,Civil,5.33,SandraJones@hotmail.com,9986394978
20183602,Benjamin Lewis,Male,CSE,7.95,BenjaminLewis@rediffmail.com,9986792023
20183603,Kenneth Williams,Male,Civil,8.19,KennethWilliams@rediffmail.com,9986455792
20183604,Thomas Krishun,Female,EEE,6.74,ThomasKrishun@yahoo.co.in,9986696417
20183605,Rebecca Deen,Male,EIE,6.44,RebeccaDeen@hotmail.com,9986021687
20183606,Nadia Upshaw,Male,EIE,5.54,NadiaUpshaw@yahoo.co.in,9986723912
20183607,John Thomas,Female,Civil,9.67,JohnThomas@yahoo.co.in,9986480975
20183608,Glenn Lopez,Male,Civil,6.53,GlennLopez@yahoo.co.in,9986968402
20183609,Gail Mcdermott,Female,Mechanical,5.92,GailMcdermott@gmail.com,9986980393
20183610,Velma Sysyn,Male,CSE,6.11,VelmaSysyn@yahoo.co.in,9986732848
20183611,Sharon Pridemore,Female,EEE,8.76,SharonPridemore@hotmail.com,9986919868
20183612,Andrea Joachim,Male,CSE,8.21,AndreaJoachim@gmail.com,9986793722
20183613,Barbra Williams,Male,CSE,9.16,BarbraWilliams@gmail.com,9986383008
20183614,Paul Davis,Male,EIE,9.51,PaulDavis@yahoo.co.in,9986053433
20183615,Patricia Roley,Male,Civil,9.91,PatriciaRoley@yahoo.co.in,9986675947
20183616,Ramona Garcia,Female,Mechanical,8.51,RamonaGarcia@hotmail.com,9986829858
20183617,Walter Adams,Female,EEE,7.42,WalterAdams@rediffmail.com,9986491303
20183618,Wanda Haugh,Male,EEE,8.42,WandaHaugh@yahoo.co.in,9986924467
20183619,Sharon Williams,Male,CSE,8.13,SharonWilliams@hotmail.com,9986165807
20183620,Curtis Gardner,Male,ECE,8.65,CurtisGardner@rediffmail.com,9986753665
20183621,Jennifer Silverstein,Female,ECE,5.79,JenniferSilverstein@yahoo.co.in,9986461817
20183622,Beverly Ardrey,Male,EIE,6.52,BeverlyArdrey@hotmail.com,9986255236
20183623,Richard Garza,Male,ECE,6.54,RichardGarza@rediffmail.com,9986048611
20183624,Tony Dey,Female,EEE,7.89,TonyDey@rediffmail.com,9986541384
20183625,Deborah Kevan,Male,ECE,8.62,DeborahKevan@hotmail.com,9986484751
20183626,Dana Johnson,Male,Mechanical,8.7,DanaJohnson@gmail.com,9986866443
20183627,Gaylene Jones,Female,Mechanical,7.71,GayleneJones@hotmail.com,9986991962
20183628,Steve Cervantes,Male,ECE,5.42,SteveCervantes@rediffmail.com,9986445469
20183629,Bradley Taylor,Female,CSE,6.39,BradleyTaylor@yahoo.co.in,9986793417
20183630,Charles Shaughnessy,Female,Mechanical,5.44,CharlesShaughnessy@yahoo.co.in,9986609670
20183631,Judy Matta,Female,EIE,7.92,JudyMatta@hotmail.com,9986360579
20183632,Michael Dipaolo,Female,CSE,9.57,MichaelDipaolo@gmail.com,9986014788
20183633,Shannon Spiegler,Male,EIE,5.21,ShannonSpiegler@yahoo.co.in,9986769695
20183634,Rita Ballard,Female,EIE,5.72,RitaBallard@gmail.com,9986762165
20183635,Alexandra Rabito,Female,ECE,7.27,AlexandraRabito@rediffmail.com,9986623864
20183636,Viola Cook,Male,Mechanical,9.59,ViolaCook@gmail.com,9986998531
20183637,Randall Carlisle,Female,EIE,7.54,RandallCarlisle@rediffmail.com,9986066928
20183638,Justin Allison,Female,Civil,9.23,JustinAllison@rediffmail.com,9986541816
20183639,Logan Bowland,Female,EIE,7.18,LoganBowland@gmail.com,9986430729
20183640,Donald Carr,Male,EEE,7.27,DonaldCarr@yahoo.co.in,9986872079
20183641,Carlos Warren,Male,EEE,6.02,CarlosWarren@yahoo.co.in,9986611379
20183642,Fran Free,Male,ECE,7.95,FranFree@yahoo.co.in,9986998099
20183643,Rose Patrick,Female,Civil,6.02,RosePatrick@gmail.com,9986956176
20183644,Dierdre Sanford,Female,Mechanical,9.76,DierdreSanford@rediffmail.com,9986530822
20183645,Iva Hoffman,Male,EIE,9.69,IvaHoffman@yahoo.co.in,9986663601
20183646,Rachel Mckinney,Female,Mechanical,5.43,RachelMckinney@rediffmail.com,9986696372
20183647,James Sims,Female,Civil,9.19,JamesSims@gmail.com,9986395516
20183648,Dennis Laforest,Male,Civil,7.02,DennisLaforest@hotmail.com,9986093534
20183649,Margaret Williams,Male,Mechanical,7.2,MargaretWilliams@yahoo.co.in,9986354732
20183650,Sherman Pool,Female,EIE,9.8,ShermanPool@rediffmail.com,9986339372
20183651,Joseph Ross,Male,Mechanical,7.76,JosephRoss@rediffmail.com,9986116299
20183652,Gary Dennis,Male,Civil,7.42,GaryDennis@gmail.com,9986792341
20183653,John Pettrey,Male,ECE,9.14,JohnPettrey@rediffmail.com,9986901792
20183654,Alma Jordan,Female,EIE,5.55,AlmaJordan@yahoo.co.in,9986541831
20183655,Twanna Overton,Female,ECE,9.02,TwannaOverton@hotmail.com,9986481811
20183656,Elissa Stuble,Male,EEE,7.11,ElissaStuble@yahoo.co.in,9986823807
20183657,Essie Goff,Male,Civil,5.14,EssieGoff@hotmail.com,9986302913
20183658,Frances Perry,Male,EEE,8.64,FrancesPerry@rediffmail.com,9986793465
20183659,Ralph Bowman,Male,EEE,8.15,RalphBowman@yahoo.co.in,9986707588
20183660,John Bush,Male,Mechanical,7.14,JohnBush@hotmail.com,9986906932
20183661,Dianna Morris,Male,Mechanical,9.04,DiannaMorris@yahoo.co.in,9986039501
20183662,Troy Hart,Male,ECE,9.21,TroyHart@rediffmail.com,9986519047
20183663,Frank Kehres,Male,ECE,8.87,FrankKehres@hotmail.com,9986418828
20183664,Saul Bidwell,Female,CSE,7.28,SaulBidwell@hotmail.com,9986028922
20183665,Joshua Welch,Female,Civil,8.76,JoshuaWelch@hotmail.com,9986607210
20183666,Annie Merritt,Male,EEE,9.32,AnnieMerritt@hotmail.com,9986578263
20183667,Scott Forbes,Male,EIE,6.89,ScottForbes@yahoo.co.in,9986142226
20183668,John Dick,Female,EEE,9.13,JohnDick@rediffmail.com,9986237681
20183669,Lisa Ward,Male,ECE,8.59,LisaWard@yahoo.co.in,9986039613
20183670,Robert Tapper,Female,EEE,5.53,RobertTapper@yahoo.co.in,9986302272
20183671,Wendy Haro,Female,ECE,6.44,WendyHaro@yahoo.co.in,9986508942
20183672,Stanley Storer,Female,CSE,9.54,StanleyStorer@rediffmail.com,9986056738
20183673,Henry Richardson,Female,Mechanical,7.43,HenryRichardson@gmail.com,9986421938
20183674,Lynn Benson,Female,Civil,7.2,LynnBenson@gmail.com,9986041149
20183675,Pedro Forman,Male,ECE,9.61,PedroForman@hotmail.com,9986078881
20183676,Kenneth Duckett,Female,ECE,8.44,KennethDuckett@hotmail.com,9986277500
20183677,Justin Andrews,Male,CSE,7.89,JustinAndrews@rediffmail.com,9986739196
20183678,Daniel Logan,Female,EEE,8.46,DanielLogan@hotmail.com,9986106146
20183679,James Speziale,Male,EIE,6.02,JamesSpeziale@hotmail.com,9986936853
20183680,Jessie Johnson,Male,Civil,7.93,JessieJohnson@gmail.com,9986798671
20183681,Robert Jackson,Female,Mechanical,6.39,RobertJackson@gmail.com,9986455905
20183682,Hazel Rodriguez,Female,EIE,8.7,HazelRodriguez@yahoo.co.in,9986356055
20183683,Christopher Smith,Female,ECE,6.69,ChristopherSmith@gmail.com,9986585420
20183684,Gary Hamlett,Male,EIE,8.13,GaryHamlett@hotmail.com,9986272184
20183685,Adan Anderson,Female,CSE,9.93,AdanAnderson@yahoo.co.in,9986548838
20183686,Ashley Johnson,Male,Civil,7.92,AshleyJohnson@gmail.com,9986983492
20183687,Opal Howell,Male,Mechanical,5.59,OpalHowell@rediffmail.com,9986291097
20183688,Mack Stillwell,Male,Civil,7.49,MackStillwell@gmail.com,9986134892
20183689,Amy Carter,Male,Mechanical,6.27,AmyCarter@hotmail.com,9986871819
20183690,John Odoms,Male,EEE,6.14,JohnOdoms@hotmail.com,9986773018
20183691,Jeremy Burdett,Male,Civil,6.93,JeremyBurdett@hotmail.com,9986372199
20183692,Nicholas Freeders,Female,CSE,7.2,NicholasFreeders@hotmail.com,9986498463
20183693,Amy Aliff,Male,CSE,7.29,AmyAliff@rediffmail.com,9986899373
20183694,Nellie Williams,Male,ECE,9.01,NellieWilliams@rediffmail.com,9986921183
20183695,Karen Zuchelkowski,Male,Civil,6.94,KarenZuchelkowski@rediffmail.com,9986648552
20183696,Sylvia Edwards,Female,CSE,8.91,SylviaEdwards@yahoo.co.in,9986954548
20183697,Tony Bold,Male,CSE,6.26,TonyBold@rediffmail.com,9986507875
20183698,Fabiola Marrufo,Male,EEE,9.44,FabiolaMarrufo@rediffmail.com,9986914371
20183699,Esther Martinez,Female,Mechanical,5.13,EstherMartinez@yahoo.co.in,9986086035
20183700,Karla Brewer,Female,EIE,7.5,KarlaBrewer@yahoo.co.in,9986734184
20183701,David Robledo,Female,Mechanical,5.19,DavidRobledo@yahoo.co.in,9986300752
20183702,Colin Mendoza,Female,EIE,5.63,ColinMendoza@gmail.com,9986035950
20183703,Joseph Popp,Female,CSE,7.64,JosephPopp@hotmail.com,9986575663
20183704,Johnny Tillman,Female,EEE,9.71,JohnnyTillman@rediffmail.com,9986802376
20183705,Steven Barnes,Male,EEE,5.1,StevenBarnes@hotmail.com,9986931268
20183706,Lonnie Robins,Female,Mechanical,8.32,LonnieRobins@gmail.com,9986828692
20183707,Norma Hayman,Female,ECE,5.67,NormaHayman@gmail.com,9986382066
20183708,Michael Greer,Female,CSE,5.26,MichaelGreer@rediffmail.com,9986084192
20183709,Adrian Burrus,Female,EIE,9.22,AdrianBurrus@hotmail.com,9986188694
20183710,Rachel Mcconnell,Male,Civil,5.66,RachelMcconnell@hotmail.com,9986177614
20183711,Michael Tellez,Male,EIE,6.38,MichaelTellez@rediffmail.com,9986272025
20183712,Donald Street,Female,EEE,8.05,DonaldStreet@gmail.com,9986679917
20183713,Diane Harris,Male,EEE,7.15,DianeHarris@rediffmail.com,9986880826
20183714,Rebecca Joyce,Male,CSE,8.04,RebeccaJoyce@yahoo.co.in,9986141188
20183715,Lewis Hoffman,Female,EIE,5.7,LewisHoffman@rediffmail.com,9986807479
20183716,Loretta Watson,Male,EEE,6.31,LorettaWatson@yahoo.co.in,9986853552
20183717,Charles Hall,Female,EEE,7.9,CharlesHall@hotmail.com,9986222744
20183718,Thomas Hale,Male,Mechanical,9.2,ThomasHale@gmail.com,9986439475
20183719,Amy Bennington,Female,EIE,6.16,AmyBennington@hotmail.com,9986937462
20183720,Agnes Lafromboise,Male,Mechanical,9.88,AgnesLafromboise@yahoo.co.in,9986174546
20183721,Rafael Wafford,Male,EIE,6.01,RafaelWafford@rediffmail.com,9986239323
20183722,Monique Lockhart,Male,Civil,5.24,MoniqueLockhart@gmail.com,9986549353
20183723,Melissa Newton,Male,EIE,6.24,MelissaNewton@rediffmail.com,9986450111
20183724,Rebecca Smith,Male,CSE,8.85,RebeccaSmith@gmail.com,9986143770
20183725,Don Anderson,Female,ECE,7.85,DonAnderson@hotmail.com,9986270063
20183726,Martha Potter,Male,CSE,7.37,MarthaPotter@rediffmail.com,9986494142
20183727,Eric Hale,Female,Civil,9.44,EricHale@hotmail.com,9986150781
20183728,Shana Alaniz,Male,EIE,6.85,ShanaAlaniz@hotmail.com,9986741872
20183729,Sarah Jones,Male,Mechanical,8.07,SarahJones@rediffmail.com,9986586520
20183730,Virginia Woodrum,Female,CSE,9.45,VirginiaWoodrum@yahoo.co.in,9986167974
20183731,Justin Dawson,Male,Civil,9.51,JustinDawson@rediffmail.com,9986584717
20183732,Clifton Lewis,Male,CSE,7.83,CliftonLewis@hotmail.com,9986706364
20183733,Patricia Albert,Female,Mechanical,5.48,PatriciaAlbert@hotmail.com,9986381366
20183734,Mae Sultemeier,Male,EIE,6.37,MaeSultemeier@yahoo.co.in,9986866998
20183735,Gordon Warren,Female,EIE,8.02,GordonWarren@yahoo.co.in,9986805022
20183736,Chrystal Hoffman,Female,CSE,7.4,ChrystalHoffman@gmail.com,9986412721
20183737,Thomas Casale,Male,EEE,9.33,ThomasCasale@gmail.com,9986134082
20183738,Alberta Arias,Female,Mechanical,8.67,AlbertaArias@gmail.com,9986801567
20183739,Jill Vanhoutte,Male,EIE,6.35,JillVanhoutte@hotmail.com,9986093409
20183740,Nathan Forbes,Male,Mechanical,7.19,NathanForbes@gmail.com,9986371295
20183741,Andrew Arvesen,Male,CSE,6.94,AndrewArvesen@gmail.com,9986220776
20183742,John Bennett,Female,ECE,7.75,JohnBennett@rediffmail.com,9986986410
20183743,Kimberly Berning,Male,ECE,9.04,KimberlyBerning@rediffmail.com,9986213727
20183744,Ralph Holman,Male,EIE,8.65,RalphHolman@rediffmail.com,9986788445
20183745,Earl Valentine,Male,EIE,8.03,EarlValentine@yahoo.co.in,9986359302
20183746,Theodore Ellis,Female,EIE,5.98,TheodoreEllis@yahoo.co.in,9986317724
20183747,Scott Thompson,Female,Civil,5.91,ScottThompson@gmail.com,9986261057
20183748,Everett Williams,Male,Mechanical,8.8,EverettWilliams@rediffmail.com,9986733265
20183749,Tina Atkins,Male,Mechanical,9.06,TinaAtkins@yahoo.co.in,9986345699
20183750,Kay Oconner,Male,EEE,5.7,KayOconner@yahoo.co.in,9986293782
20183751,Richard Hesson,Male,EEE,9.29,RichardHesson@gmail.com,9986870956
20183752,Thomas Williams,Male,Civil,6.76,ThomasWilliams@rediffmail.com,9986440077
20183753,Anita White,Male,ECE,6.07,AnitaWhite@yahoo.co.in,9986873602
20183754,Stella Paul,Female,Civil,5.06,StellaPaul@yahoo.co.in,9986027907
20183755,David Pankratz,Female,ECE,6.21,DavidPankratz@gmail.com,9986570230
20183756,Araceli Aquirre,Female,Mechanical,5.28,AraceliAquirre@hotmail.com,9986877478
20183757,Barbara Horne,Male,CSE,8.3,BarbaraHorne@gmail.com,9986473355
20183758,Evelyn Mccullum,Female,CSE,7.31,EvelynMccullum@hotmail.com,9986528156
20183759,Robert Joiner,Male,ECE,7.01,RobertJoiner@rediffmail.com,9986412574
20183760,Joseph Starnes,Male,EEE,7.95,JosephStarnes@yahoo.co.in,9986848054
20183761,Timothy Crosley,Male,Civil,8.58,TimothyCrosley@gmail.com,9986871027
20183762,Diane Dillon,Male,EEE,5.3,DianeDillon@hotmail.com,9986352320
20183763,Mary Commons,Male,Civil,8.91,MaryCommons@yahoo.co.in,9986792553
20183764,James Barnett,Male,EEE,9.06,JamesBarnett@hotmail.com,9986406389
20183765,James Ferrara,Female,Mechanical,7.05,JamesFerrara@gmail.com,9986928522
20183766,Irene Sullivan,Female,Civil,7.68,IreneSullivan@hotmail.com,9986447936
20183767,Carlos Hill,Female,Civil,9.48,CarlosHill@yahoo.co.in,9986690441
20183768,Andrew Trivino,Male,Civil,8.76,AndrewTrivino@hotmail.com,9986212705
20183769,Craig Lynn,Female,EIE,6.38,CraigLynn@gmail.com,9986137228
20183770,Judi Williamson,Female,EIE,7.44,JudiWilliamson@rediffmail.com,9986119901
20183771,James Herrera,Male,Civil,7.54,JamesHerrera@rediffmail.com,9986622865
20183772,Maria Cunningham,Female,EEE,8.06,MariaCunningham@hotmail.com,9986202630
20183773,Jesus Knight,Female,ECE,8.59,JesusKnight@yahoo.co.in,9986337823
20183774,Charles Martinez,Female,Mechanical,8.42,CharlesMartinez@hotmail.com,9986656990
20183775,Ann Dominguez,Male,Mechanical,6.64,AnnDominguez@yahoo.co.in,9986926867
20183776,Gloria Urie,Female,CSE,6.07,GloriaUrie@hotmail.com,9986724428
20183777,Nathan Dibble,Male,ECE,6.3,NathanDibble@yahoo.co.in,9986829745
20183778,Marion Land,Male,EIE,7.16,MarionLand@rediffmail.com,9986327502
20183779,Oscar Hubbard,Male,EIE,9.9,OscarHubbard@gmail.com,9986632468
20183780,Wesley Brinkly,Male,Mechanical,5.34,WesleyBrinkly@gmail.com,9986193446
20183781,Robert Douglas,Female,EEE,5.66,RobertDouglas@yahoo.co.in,9986879910
20183782,Richard Adams,Female,ECE,6.34,RichardAdams@gmail.com,9986303697
20183783,Lynne Williams,Female,EEE,9.46,LynneWilliams@rediffmail.com,9986556182
20183784,Douglas Obrien,Male,ECE,9.97,DouglasObrien@rediffmail.com,9986578412
20183785,Marcia Craze,Female,EIE,7.77,MarciaCraze@yahoo.co.in,9986064781
20183786,Mattie Tyner,Male,EEE,7.31,MattieTyner@hotmail.com,9986117826
20183787,James Turner,Female,EIE,8.8,JamesTurner@rediffmail.com,9986712236
20183788,Roger Baker,Male,CSE,8.38,RogerBaker@hotmail.com,9986630813
